"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"152","Mitch, use the Nuclear Option and get it done! Our Country is counting on you!",FALSE,118906,NA,2018-12-21 13:02:35,FALSE,NA,"1076100620581511170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28425,FALSE,FALSE,NA,NA
"153","Even President Ronald Reagan tried for 8 years to build a Border Wall, or Fence, and was unable to do so. Others al… https://t.co/TRHV1uwtVp",FALSE,93344,NA,2018-12-21 12:38:15,TRUE,NA,"1076094498210500608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20701,FALSE,FALSE,NA,NA
"154","Shutdown today if Democrats do not vote for Border Security!",FALSE,104723,NA,2018-12-21 12:31:35,FALSE,NA,"1076092817087320064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23144,FALSE,FALSE,NA,NA
"155","House Republican Vote, 217-185.",FALSE,62781,NA,2018-12-21 12:27:47,FALSE,NA,"1076091862673436672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11090,FALSE,FALSE,NA,NA
"156","The Democrats, whose votes we need in the Senate, will probably vote against Border Security and the Wall even thou… https://t.co/o4ZLHp93QM",FALSE,81724,NA,2018-12-21 12:24:18,TRUE,NA,"1076090986651099136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19281,FALSE,FALSE,NA,NA
"157","No matter what happens today in the Senate, Republican House Members should be very proud of themselves. They flew… https://t.co/2cxHVgaVZ4",FALSE,78269,NA,2018-12-21 12:19:46,TRUE,NA,"1076089846266036231",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17776,FALSE,FALSE,NA,NA
"158",".....on a Border is only effective in conjunction with a Wall. Properly designed and built Walls work, and the Demo… https://t.co/8J0SBmAILX",FALSE,68139,NA,2018-12-21 12:10:36,TRUE,NA,"1076087536240480257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15556,FALSE,FALSE,NA,NA
"159","The Democrats are trying to belittle the concept of a Wall, calling it old fashioned. The fact is there is nothing… https://t.co/AkrCIxTKeX",FALSE,101438,NA,2018-12-21 11:58:29,TRUE,NA,"1076084489422557184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22002,FALSE,FALSE,NA,NA
"160","Senator Mitch McConnell should fight for the Wall and Border Security as hard as he fought for anything. He will ne… https://t.co/Xcx3nA117Y",FALSE,73435,NA,2018-12-21 11:50:53,TRUE,NA,"1076082577281347584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16543,FALSE,FALSE,NA,NA
"161","Soon to be Speaker Nancy Pelosi said, last week live from the Oval Office, that the Republicans didn’t have the vot… https://t.co/qkc0krBfvP",FALSE,113184,NA,2018-12-21 03:20:29,TRUE,NA,"1075954128222871552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28109,FALSE,FALSE,NA,NA
"162","Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final… https://t.co/4zKbeHeK5F",FALSE,125314,NA,2018-12-21 03:13:54,TRUE,NA,"1075952474673041410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28260,FALSE,FALSE,NA,NA
"163","....equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of mi… https://t.co/2zN0SZW7dO",FALSE,75218,"realDonaldTrump",2018-12-20 22:21:07,TRUE,"1075878792168685568","1075878793393463296","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15892,FALSE,FALSE,NA,NA
"164","General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administratio… https://t.co/PqB9L51hvN",FALSE,91006,NA,2018-12-20 22:21:07,TRUE,NA,"1075878792168685568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20591,FALSE,FALSE,NA,NA
"165","Democrats, it is time to come together and put the SAFETY of the AMERICAN PEOPLE before POLITICS. Border security m… https://t.co/zjMZI66I44",FALSE,93997,NA,2018-12-20 21:48:15,TRUE,NA,"1075870519046610945",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","realDonaldTrump",24246,FALSE,FALSE,NA,NA
"166","Farm Bill signing in 15 minutes! #Emmys #TBT https://t.co/KtSS17xvIn",FALSE,132626,NA,2018-12-20 20:14:35,FALSE,NA,"1075846949427908608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36189,FALSE,FALSE,NA,NA
"167","So hard to believe that Lindsey Graham would be against saving soldier lives &amp; billions of $$$. Why are we fighting… https://t.co/sSaZhZ3QAs",FALSE,118165,NA,2018-12-20 19:22:19,TRUE,NA,"1075833793720795141",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25137,FALSE,FALSE,NA,NA
"168","Congress just passed the Criminal Justice Reform Bill known as the #FirstStepAct. Congratulations! This is a great… https://t.co/6xsZmz5GJM",FALSE,65232,NA,2018-12-20 19:16:07,TRUE,NA,"1075832235318804481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13693,FALSE,FALSE,NA,NA
"169","When I begrudgingly signed the Omnibus Bill, I was promised the Wall and Border Security by leadership. Would be do… https://t.co/ppJfdolsmG",FALSE,120144,NA,2018-12-20 15:28:54,TRUE,NA,"1075775054099542016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30261,FALSE,FALSE,NA,NA
"170","With so much talk about the Wall, people are losing sight of the great job being done on our Southern Border by Bor… https://t.co/k5qANC6RBd",FALSE,101305,NA,2018-12-20 12:39:19,TRUE,NA,"1075732375169060869",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24014,FALSE,FALSE,NA,NA
"171","The Democrats, who know Steel Slats (Wall) are necessary for Border Security, are putting politics over Country. Wh… https://t.co/CERvAG1LyR",FALSE,94616,NA,2018-12-20 12:28:34,TRUE,NA,"1075729672628068353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22847,FALSE,FALSE,NA,NA
"172","....Russia, Iran, Syria &amp; many others are not happy about the U.S. leaving, despite what the Fake News says, becaus… https://t.co/qWDeV0Z4yA",FALSE,74714,NA,2018-12-20 12:16:38,TRUE,NA,"1075726666574544896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16884,FALSE,FALSE,NA,NA
"173","Does the USA want to be the Policeman of the Middle East, getting NOTHING but spending precious lives and trillions… https://t.co/fNDrsdz1RJ",FALSE,110056,NA,2018-12-20 11:56:54,TRUE,NA,"1075721703421042688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25942,FALSE,FALSE,NA,NA
"174","Getting out of Syria was no surprise. I’ve been campaigning on it for years, and six months ago, when I very public… https://t.co/PVZgm8dNFz",FALSE,72360,NA,2018-12-20 11:42:57,TRUE,NA,"1075718191253504001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16747,FALSE,FALSE,NA,NA
"175","“I’m proud of the President today to hear that he is declaring victory in Syria.” Senator Rand Paul.  “I couldn’t a… https://t.co/4CZ8WDJLDE",FALSE,60708,NA,2018-12-20 11:25:51,TRUE,NA,"1075713886874148865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13141,FALSE,FALSE,NA,NA
"176","“Trump gets no credit for what he’s done in the Middle East.”  @IngrahamAngle  So true, thank you Laura!",FALSE,74472,NA,2018-12-20 05:17:12,FALSE,NA,"1075621115739832320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15106,FALSE,FALSE,NA,NA
"177","Col. Jim Carafano on @IngrahamAngle “Trump has made the Middle East a better place. When Trump came into office, IS… https://t.co/EbqxMd7fyc",FALSE,63224,NA,2018-12-20 05:04:05,TRUE,NA,"1075617812285132800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15604,FALSE,FALSE,NA,NA
"178","After historic victories against ISIS, it’s time to bring our great young people home! https://t.co/xoNjFzQFTp",FALSE,118866,NA,2018-12-19 23:10:35,FALSE,NA,"1075528854402256896",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","realDonaldTrump",29355,FALSE,FALSE,NA,NA
"179","....In any event, it goes on and on &amp; the new AG, who is now being replaced by yet another AG (who openly campaigne… https://t.co/mIB4FCJZNl",FALSE,72827,NA,2018-12-19 15:05:29,TRUE,NA,"1075406772368785408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17245,FALSE,FALSE,NA,NA
"180","...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Fou… https://t.co/Xy43yb5eTm",FALSE,80820,NA,2018-12-19 14:56:11,TRUE,NA,"1075404434862235649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20607,FALSE,FALSE,NA,NA
"181","The Trump Foundation has done great work and given away lots of money, both mine and others, to great charities ove… https://t.co/BHD3TbvKK6",FALSE,65978,NA,2018-12-19 14:44:42,TRUE,NA,"1075401544131076096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16228,FALSE,FALSE,NA,NA
"182","We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency.",FALSE,116768,NA,2018-12-19 14:29:49,FALSE,NA,"1075397797929775105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25402,FALSE,FALSE,NA,NA
"183","Mexico is paying (indirectly) for the Wall through the new USMCA, the replacement for NAFTA! Far more money coming… https://t.co/IfjE8c6rzb",FALSE,98998,NA,2018-12-19 13:43:10,TRUE,NA,"1075386058282545152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23923,FALSE,FALSE,NA,NA
"184","Does the Fake News Media ever mention the fact that Republicans, with the very important help of my campaign Rallie… https://t.co/wb45wQ1mlt",FALSE,110681,NA,2018-12-07 00:27:11,TRUE,NA,"1070837085538525185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25084,FALSE,FALSE,NA,NA
"185","My thoughts and prayers are with the @USMC crew members who were involved in a mid-air collision off the coast of J… https://t.co/aStma9Wepb",FALSE,77573,NA,2018-12-06 17:07:29,TRUE,NA,"1070726434648440833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15862,FALSE,FALSE,NA,NA
"186","Without the phony Russia Witch Hunt, and with all that we have accomplished in the last almost two years (Tax &amp; Reg… https://t.co/xiYu6TtgIO",FALSE,118815,NA,2018-12-06 15:17:47,TRUE,NA,"1070698825571012613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27348,FALSE,FALSE,NA,NA
"187","Working hard, thank you! https://t.co/3SoWTkZjP6",FALSE,141991,NA,2018-12-06 03:32:22,FALSE,NA,"1070521302652469248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29311,FALSE,FALSE,NA,NA
"188","Doug Wead, a truly great presidential historian, had a wonderful take on a very beautiful moment in history, the fu… https://t.co/iohrxB9Gn6",FALSE,73310,NA,2018-12-06 02:24:40,TRUE,NA,"1070504263606890496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13146,FALSE,FALSE,NA,NA
"189","Hopefully OPEC will be keeping oil flows as is, not restricted. The World does not want to see, or need, higher oil prices!",FALSE,85395,NA,2018-12-05 14:44:48,FALSE,NA,"1070328136150200320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17258,FALSE,FALSE,NA,NA
"190","Looking forward to being with the Bush family. This is not a funeral, this is a day of celebration for a great man… https://t.co/UXuWeI1wX1",FALSE,125918,NA,2018-12-05 13:56:31,TRUE,NA,"1070315986287583232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18352,FALSE,FALSE,NA,NA
"191",".....considered to be the worst and most dangerous, addictive and deadly substance of them all. Last year over 77,0… https://t.co/WBWXo8q5VB",FALSE,79402,NA,2018-12-05 13:51:07,TRUE,NA,"1070314629732163586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17504,FALSE,FALSE,NA,NA
"192","One of the very exciting things to come out of my meeting with President Xi of China is his promise to me to crimin… https://t.co/pouGyRq2B3",FALSE,66480,NA,2018-12-05 13:44:10,TRUE,NA,"1070312880095068160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14463,FALSE,FALSE,NA,NA
"193","Very strong signals being sent by China once they returned home from their long trip, including stops, from Argenti… https://t.co/mjFIsG8tmV",FALSE,86232,NA,2018-12-05 13:19:46,TRUE,NA,"1070306739092889601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16999,FALSE,FALSE,NA,NA
"194",".....China had agreed to start “immediately” buying U.S. products.” @business",FALSE,63002,NA,2018-12-05 12:49:48,FALSE,NA,"1070299196538961920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13044,FALSE,FALSE,NA,NA
"195","“China officially echoed President Donald Trump’s optimism over bilateral trade talks. Chinese officials have begun… https://t.co/fO6YArC2ah",FALSE,65206,NA,2018-12-05 12:46:28,TRUE,NA,"1070298360572198913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14714,FALSE,FALSE,NA,NA
"196",".....China does not want Tariffs!",FALSE,71131,NA,2018-12-05 00:21:41,FALSE,NA,"1070110927788347393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13421,FALSE,FALSE,NA,NA
"197","We are either going to have a REAL DEAL with China, or no deal at all - at which point we will be charging major Ta… https://t.co/JIqNBYOxT8",FALSE,83675,NA,2018-12-05 00:20:27,TRUE,NA,"1070110615627333632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18072,FALSE,FALSE,NA,NA
"198","....in the world. I want clean air and clean water and have been making great strides in improving America’s enviro… https://t.co/iQ4aLjD0Kb",FALSE,99585,"realDonaldTrump",2018-12-04 22:56:01,TRUE,"1070089365995642881","1070089367224549377","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23739,FALSE,FALSE,NA,NA
"199","I am glad that my friend @EmmanuelMacron and the protestors in Paris have agreed with the conclusion I reached two… https://t.co/YcxKsnDGwt",FALSE,112996,NA,2018-12-04 22:56:00,TRUE,NA,"1070089365995642881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29133,FALSE,FALSE,NA,NA
"200","Could somebody please explain to the Democrats (we need their votes) that our Country losses 250 Billion Dollars a… https://t.co/Z8nKReskdg",FALSE,121583,NA,2018-12-04 16:22:24,TRUE,NA,"1069990310175014914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36259,FALSE,FALSE,NA,NA
"201",".....But if a fair deal is able to be made with China, one that does all of the many things we know must be finally… https://t.co/VMfAQjVXmz",FALSE,59969,NA,2018-12-04 15:10:00,TRUE,NA,"1069972093301862406",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12998,FALSE,FALSE,NA,NA
"202","....I am a Tariff Man. When people or countries come in to raid the great wealth of our Nation, I want them to pay… https://t.co/fj8Bwjgywu",FALSE,122001,NA,2018-12-04 15:03:41,TRUE,NA,"1069970500535902208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25153,FALSE,FALSE,NA,NA
"203","......on seeing whether or not a REAL deal with China is actually possible. If it is, we will get it done. China is… https://t.co/GVhX7U9ZQF",FALSE,54725,NA,2018-12-04 14:55:35,TRUE,NA,"1069968462724980736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11680,FALSE,FALSE,NA,NA
"204","The negotiations with China have already started. Unless extended, they will end 90 days from the date of our wonde… https://t.co/iYphE2px2L",FALSE,64721,NA,2018-12-04 14:30:16,TRUE,NA,"1069962093301022720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14012,FALSE,FALSE,NA,NA
"205","Looking forward to being with the wonderful Bush family at Blair House today. The former First Lady will be coming… https://t.co/coawARfXIe",FALSE,70895,NA,2018-12-04 14:22:01,TRUE,NA,"1069960017204469760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12900,FALSE,FALSE,NA,NA
"206","#Remembering41 https://t.co/9xbFYlZzNs",FALSE,115283,NA,2018-12-04 02:21:18,FALSE,NA,"1069778641603780608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22009,FALSE,FALSE,NA,NA
"207","Congratulations to newly inaugurated Mexican President @lopezobrador_. He had a tremendous political victory with t… https://t.co/UVwbELyLsW",FALSE,86310,NA,2018-12-03 19:42:31,TRUE,NA,"1069678284580012032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18347,FALSE,FALSE,NA,NA
"208","Looking forward to being with the Bush Family to pay my respects to President George H.W. Bush.",FALSE,88854,NA,2018-12-03 16:37:38,FALSE,NA,"1069631759573225474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12940,FALSE,FALSE,NA,NA
"209","Bob Mueller (who is a much different man than people think) and his out of control band of Angry Democrats, don’t w… https://t.co/walb5PaCq0",FALSE,100190,NA,2018-12-03 15:56:06,TRUE,NA,"1069621305245409281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25956,FALSE,FALSE,NA,NA
"210","“I will never testify against Trump.” This statement was recently made by Roger Stone, essentially stating that he… https://t.co/aOL1xK9cp8",FALSE,99305,NA,2018-12-03 15:48:12,TRUE,NA,"1069619316319035392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23615,FALSE,FALSE,NA,NA
"211","....his wife and father-in-law (who has the money?) off Scott Free. He lied for this outcome and should, in my opin… https://t.co/vmkSYqqFTO",FALSE,67277,NA,2018-12-03 15:29:31,TRUE,NA,"1069614615510859776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14455,FALSE,FALSE,NA,NA
"212","“Michael Cohen asks judge for no Prison Time.” You mean he can do all of the TERRIBLE, unrelated to Trump, things h… https://t.co/6ayRgbMeLe",FALSE,74506,NA,2018-12-03 15:24:37,TRUE,NA,"1069613383622803456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18203,FALSE,FALSE,NA,NA
"213","We would save Billions of Dollars if the Democrats would give us the votes to build the Wall. Either way, people wi… https://t.co/cgrhkCB02D",FALSE,105615,NA,2018-12-03 13:45:22,TRUE,NA,"1069588404172726272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26780,FALSE,FALSE,NA,NA
"214","I am certain that, at some time in the future, President Xi and I, together with President Putin of Russia, will st… https://t.co/oecc9gzKNo",FALSE,91872,NA,2018-12-03 13:30:46,TRUE,NA,"1069584730880974849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21215,FALSE,FALSE,NA,NA
"215","President Xi and I have a very strong and personal relationship. He and I are the only two people that can bring ab… https://t.co/eyJGyAO5qH",FALSE,65446,NA,2018-12-03 13:18:01,TRUE,NA,"1069581524180324352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14393,FALSE,FALSE,NA,NA
"216","Farmers will be a a very BIG and FAST beneficiary of our deal with China. They intend to start purchasing agricultu… https://t.co/BCWoTM0M5i",FALSE,116591,NA,2018-12-03 13:01:08,TRUE,NA,"1069577273819443200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26027,FALSE,FALSE,NA,NA
"217","My meeting in Argentina with President Xi of China was an extraordinary one. Relations with China have taken a BIG… https://t.co/0JYAHXe2HJ",FALSE,73342,NA,2018-12-03 12:54:30,TRUE,NA,"1069575605199482881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16359,FALSE,FALSE,NA,NA
"218","China has agreed to reduce and remove tariffs on cars coming into China from the U.S. Currently the tariff is 40%.",FALSE,140860,NA,2018-12-03 04:00:25,FALSE,NA,"1069441198157455360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31703,FALSE,FALSE,NA,NA
"219","This week, Jews around the world will celebrate the miracles of Hanukkah. @FLOTUS Melania and I send our very best… https://t.co/R0pF2POzL6",FALSE,75323,NA,2018-12-02 20:15:38,TRUE,NA,"1069324231333289991",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17190,FALSE,FALSE,NA,NA
"220","....However, out of respect for the Bush Family and former President George H.W. Bush we will wait until after the… https://t.co/Z7aRSdNxgY",FALSE,88479,"realDonaldTrump",2018-12-01 15:21:58,TRUE,"1068887935838228480","1068887938761662465","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15329,FALSE,FALSE,NA,NA
"221","I was very much looking forward to having a press conference just prior to leaving Argentina because we have had su… https://t.co/ckH1IDoCGS",FALSE,86289,NA,2018-12-01 15:21:57,TRUE,NA,"1068887935838228480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15944,FALSE,FALSE,NA,NA
"222","President George H.W. Bush led a long, successful and beautiful life.  Whenever I was with him I saw his absolute j… https://t.co/NV8tJkugEj",FALSE,216016,NA,2018-12-01 11:16:08,TRUE,NA,"1068826073775964160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32567,FALSE,FALSE,NA,NA
"223","Statement from President Donald J. Trump and First Lady Melania Trump on the Passing of Former President George H.W… https://t.co/LZtevLpGvY",FALSE,105856,NA,2018-12-01 05:49:46,TRUE,NA,"1068743940755660800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27215,FALSE,FALSE,NA,NA
"224","Watch @seanhannity on @FoxNews NOW. Enjoy!",FALSE,56738,NA,2018-12-01 02:03:36,FALSE,NA,"1068687025505595392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10151,FALSE,FALSE,NA,NA
"225","Great day at the #G20Summit in Buenos Aires, Argentina. Thank you! https://t.co/4IHvUdOygc",FALSE,82222,NA,2018-12-01 00:23:30,FALSE,NA,"1068661832578158592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18429,FALSE,FALSE,NA,NA
"226","Great reviews on the USMCA - sooo much better than NAFTA!",FALSE,64663,NA,2018-11-30 20:23:09,FALSE,NA,"1068601345949687808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13094,FALSE,FALSE,NA,NA
"227","To the Great people of Alaska. You have been hit hard by a “big one.” Please follow the directions of the highly tr… https://t.co/YJsFjPWMVi",FALSE,105212,NA,2018-11-30 20:19:12,TRUE,NA,"1068600355225690112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21285,FALSE,FALSE,NA,NA
"228","Just signed one of the most important, and largest, Trade Deals in U.S. and World History. The United States, Mexic… https://t.co/uKsZ9wYANa",FALSE,125268,NA,2018-11-30 14:45:18,TRUE,NA,"1068516326010830849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27825,FALSE,FALSE,NA,NA
"229","#USMCA������������������������������������ 
https://t.co/7CYsYBYbd1",FALSE,48946,NA,2018-11-30 13:08:27,FALSE,NA,"1068491952696557575",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12115,FALSE,FALSE,NA,NA
"230","....Lightly looked at doing a building somewhere in Russia. Put up zero money, zero guarantees and didn’t do the project. Witch Hunt!",FALSE,86641,NA,2018-11-30 09:59:03,FALSE,NA,"1068444287380025344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18966,FALSE,FALSE,NA,NA
"231","Oh, I get it! I am a very good developer, happily living my life, when I see our Country going in the wrong directi… https://t.co/hujMqC8veV",FALSE,156355,NA,2018-11-30 09:52:04,TRUE,NA,"1068442531887632384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31724,FALSE,FALSE,NA,NA
"232","Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country… https://t.co/1qae0sDnNZ",FALSE,84398,NA,2018-11-30 03:31:14,TRUE,NA,"1068346689784696833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15769,FALSE,FALSE,NA,NA
"233","Alan Dershowitz: “These are not crimes. He (Mueller) has no authority to be a roving Commissioner. I don’t see any… https://t.co/weM0M7KfyX",FALSE,96066,NA,2018-11-30 03:04:34,TRUE,NA,"1068339979250675712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27831,FALSE,FALSE,NA,NA
